,TCGA.3C.AAAU.01,TCGA.3C.AALI.01,TCGA.A1.A0SB.01
methy_RNASET2,-0.026024273763227183,-0.3903621418664708,-0.2747212314801423
methy_C9orf84,0.5817629123273322,-2.5566269948649,0.2785018406622305
methy_GPR88,-0.8095661529124321,-1.0715312447903367,-1.1799275037180665
methy_CLIC3,-0.6736410848222139,1.241315959581112,-0.9633386548670793
methy_FLG,-0.43967668807313537,-0.6692191372236295,1.901458283879927
methy_MCOLN3,-0.8566987305047913,-0.1066189620525591,-1.1442474375416847
methy_HNRNPAB,0.7759845588327314,0.26248636349990817,-0.23441797764692054
methy_C19orf70,4.69703520016202,0.8898384855159239,-0.6258332140357407
methy_AAR2,0.15556725702039106,0.03279168758032021,-0.5242155458715939
methy_TAOK3,0.7968936888274932,0.499147257904023,-0.6092047133616096
methy_ATXN1L,0.1537615331441223,-0.07437034480026657,-0.5143685710400925
methy_ASTE1,0.2784402124431373,0.13271709638247073,-0.12851066547524917
methy_RASD1,1.004666285718237,-0.13985649180673607,-0.4716734348565558
methy_STAB2,-0.20691175434426595,0.4080322637691491,0.29912938675245404
methy_OR6C6,-0.4039091245917635,-1.7415706932829782,0.9122227642893216
methy_USP38,0.8029430626704582,0.36130642971318117,-0.16242687431408637
methy_FOSL2,0.5004713786800042,1.3719365905689211,-0.517355186018927
methy_BLVRB,0.4084605910728336,-0.20834110123100533,-0.3521102322324712
methy_TSPYL2,-0.7002236332017157,-1.8459064742656428,0.4013658178352636
methy_LDLRAP1,-1.1408060650333411,-0.2942665727851437,-1.582510001217014
methy_DTX3,1.069637302191842,1.6473052646443593,-1.2077539754311641
methy_SLC16A1,-0.627641045341701,-0.37811082984661964,-0.9270422599467679
methy_RAE1,1.5134418614908,0.9159345096325658,-0.2222879633561984
methy_ARL4A,0.5252598541642384,0.8950299702385744,0.1409663056720672
methy_OR8B4,-1.6386636220183044,-0.3987921177818268,1.111296260548331
methy_OR51T1,-2.0028989026266046,-1.363619415972009,0.736093190649525
methy_ELF3,-0.7959221120236322,-0.27743733805527454,-1.3311638758350888
methy_MLNR,1.9656260791917572,0.4377335403570953,-0.539648037508642
methy_PCDH19,-2.7456017880153505,0.4511277209937106,-0.1456174018323716
methy_FBXO22,3.827269078587751,2.172013579133616,-0.5558634023570906
methy_C5orf46,-1.61567292350541,-0.5203395681842277,-0.9961706638600143
methy_NDUFAF3,1.0817541232407684,-0.10899149838862303,-1.1185590874795788
methy_CDIPT,0.7382074885227812,0.4131950352678663,-0.4398440849995246
methy_NEDD8.MDP1,0.2603079224140215,0.10564794550628913,-0.22882304587900257
methy_POLR2J3,0.9417183600125794,-1.1618672557576812,0.2491225175803666
methy_GPC6,-0.45658400779545527,-0.39706131777217585,-0.8016243212810668
methy_CEACAM16,-2.532973610632218,0.0060817512671306065,0.793184802910095
methy_SLC22A24,0.3265480758230763,0.6116926982509611,0.8447342891923183
methy_RP11.512M8.5,0.06197176775761886,0.054724377392128085,-0.0005433148938685188
methy_OR8H3,-2.070320496534894,0.06494486639702826,1.8339983412410577
methy_GNPTG,-0.6087982328130771,-0.6901861777363709,-1.0645863694225273
methy_RP11.65B7.2,-0.3095946146537411,-0.023077761717866716,0.12760204883261667
methy_HOXC5,-0.7108546425387426,-0.5787100036862529,-0.6762910683063114
methy_TRPS1,0.1146159473176755,0.4227411355182973,-1.0013461844200227
methy_DSG1,0.2376283031018424,-1.3619956386190624,-4.260690029562222
methy_GOLGA6D,-0.21643605772734667,-1.6185294698724044,0.00646183448643541
methy_GRPEL2,0.6258492515099711,0.48156399602517985,-0.16276325729990992
methy_MTMR8,-2.109393078174252,-0.8944822273307476,0.3967926569917397
methy_PWWP2A,0.049079157468793634,0.8074229841576983,-0.6850660628385132
methy_LRRC55,-0.7333776422079883,1.0760673544235433,-1.1083960643126032
methy_PRKCI,0.8082265144640035,1.1598525315183452,-0.3816245893884346
methy_BAG6,0.5287379600619496,1.407671260074387,-1.0448273691404713
methy_PLAGL1,-2.637474751176226,-2.1275910525531856,-0.8106965280156165
methy_DYRK3,0.5575560243042895,0.19998154750439953,-0.5915032303093154
methy_MFSD7,-1.2467088292832649,0.5808922448369516,0.7201550752154996
methy_DFNB59,2.317961030614048,1.6854137173174353,-0.9171550149066953
methy_ZNF510,2.2317088702223247,-0.00402475575345277,-0.2726558990062078
methy_C9orf152,-0.9563209869853755,-1.0510217944636933,-2.0884118712518918
methy_CLCF1,-0.24745174195818442,-0.2852380668706655,-0.6675611601422186
methy_TMEM27,-0.35310910892487307,-1.9060445511020458,-1.5325291946043733
methy_SERPINB11,-2.477212738030132,0.044905887351821716,1.6626974757036062
methy_OR1A2,-1.149456308189833,-0.9514344954747102,0.6167561671746266
methy_CBR3,0.8284447279822688,-0.32508103958134543,-0.38111684168853727
methy_STEAP2,-0.4080105638720611,3.449154253162486,-0.5372495083017402
methy_NOTCH2NL,0.5768784313813479,0.4350572027057868,-0.04922522688633464
methy_IDH3A,1.2878867164004129,0.2161120324215941,-0.18765360975016443
methy_TRIM60,-2.464364550491609,-0.8058222301133147,0.9503638095989133
methy_ZNF587,0.23402063293567604,-0.03013638518397707,-0.2187450955815311
methy_KIF18B,0.8610895895299817,-0.04271721152691344,-0.4640892244276264
methy_PGLYRP2,-1.3217815106905053,2.003779470310477,-0.1835143453413362
methy_ARVCF,-0.8989879197571664,0.5247824933417943,-1.5793866428891121
methy_SLC22A14,0.9106962081653401,-1.1480344508258888,-0.3346768032089434
methy_HLA.E,-0.35126216405057503,-0.4993587879317353,-0.644619444024571
methy_CGB,-0.6793368758702548,-0.4487351038494973,-0.7440568171602416
methy_L3MBTL1,-1.2290037015567712,2.799756292207139,-0.6693355617353632
methy_MSH4,0.009988860915016983,-0.13708958689663833,0.6372187070190676
methy_KLK10,-0.5109280970700935,-0.304333319884122,-1.0354724999529918
methy_SRSF10,-0.23242003093457178,-0.8784290070079126,-0.5391817394550397
methy_RASSF4,-0.9767983936865126,-0.3859303865598543,-0.7126062744880326
methy_IER5L,0.653231510630777,0.28700535204571814,-0.3458982078976296
methy_CYB5R2,1.5150780337922818,-0.9418727851156171,0.21418628950976948
methy_CSMD3,-0.9090860173605272,2.52916948869263,-0.7233211348001631
methy_SCAMP1,3.660191446192535,2.8005271839937267,-1.1447958421148607
methy_C11orf44,0.35651351612368104,0.6515103936069281,1.13467580633589
methy_DYNC2LI1,2.7347391548212836,2.156943910902695,-0.5234175131290691
methy_MAB21L1,1.1841402504590168,0.636395228256222,-0.0733752767708767
methy_TTC1,0.40143467696651336,0.6897365415375871,-0.7321357308978482
methy_SEC62,0.9707275241620349,0.6990505957953735,-0.07598793451261836
methy_GRAMD1C,-0.4942009867033653,-0.4703255155537717,-0.6300961882421026
methy_NKX2.3,-1.0372408214851734,0.38845426414238754,-1.0667275089307555
methy_MFRP,0.566062285893269,-0.6527486482934298,-0.8558333090263285
methy_MLLT4,1.172626822889142,-1.7079551866326257,-0.7350914762445688
methy_SPCS2,5.239747782508193,0.8543189803519439,-0.9567936758668236
methy_JUP,-0.5187018077907916,-0.07034865388880578,-1.180982993221142
methy_SLC24A1,-0.053908691526741576,0.7291035652576006,-1.0653461976466294
methy_CC2D1A,0.5225668623740811,0.2868993419738424,-0.35270270340542087
methy_RPS6KA2,-0.42104630149833044,-0.8212661572772224,-1.3455143931936784
methy_CACNG8,-1.6729011734958676,-0.7708296940938949,-1.7330991158439284
methy_CLCN5,-1.4103751901051595,-3.6142972311129693,-0.8231940066363058
methy_TMEM165,0.3194518558290298,-0.4446615440491919,-0.5089774044978783
methy_DEPDC1,0.40862166803416633,0.5583733014959018,-0.351323453517662
methy_LATS2,0.5426887389003625,0.2894404386994796,-0.7027491710070457
methy_LY75.CD302,1.037666528945596,-0.9102204135153182,-1.067876188055623
methy_APOC4.APOC2,-1.666290606129466,-0.9590498741045996,-0.7410073289514044
methy_C9orf16,1.808052903790271,0.34619555134969954,-0.4957998412556996
methy_PGS1,0.13513232216081333,-0.47183672990877235,-0.08385570567744885
methy_TXLNG,0.024107652046484858,0.15556492788568985,-0.20078481702827478
methy_SLX4,-0.4093566419134132,0.013012405728722042,-1.2142532898951386
methy_TRAT1,-1.8025566703783458,-0.9283483738662476,1.453224727511573
methy_MCOLN2,-0.30434578671348117,0.3547195330274291,-0.4191056008979195
methy_SPAG7,0.5941475570055079,0.5861270178200342,-0.333622616860812
methy_BCAM,0.3182892986914948,-0.5180349734235001,-1.5774451153874707
methy_PEPD,-0.4359444752434417,-0.5310441419673384,-0.3766047076829262
methy_VWA5B2,-1.1877643759279748,-0.043181436575089625,-1.0350834459333444
methy_GABARAP,0.7962561171228927,-0.28651954612251346,-1.138676445924652
methy_LTBP1,-0.7537234010775861,0.1454712829723123,-1.6038265632325197
methy_PSMD2,2.2641153290830003,0.22220768955665948,-0.6970128972831267
methy_TAS2R42,-3.3185640382839297,-0.6333163217688154,0.15574643085327475
methy_ZNF165,1.0412615792748916,0.5585476242233022,-0.223104076501797
methy_OR2T10,-1.2785844059373852,-1.5078398539932758,1.784928499634824
methy_CPA2,0.5746424472289597,0.37071502489655433,0.5124610078277165
methy_MRPL52,1.1220427607544436,0.9909786509485763,-0.4242892500389071
methy_EYS,-0.46625717414531426,-2.5208580299343457,0.46009957840259336
methy_LRRC37B,0.10897913483515136,1.146611995235149,-2.224313373143868
methy_PCBP4,1.403197802342573,0.6239192101841325,-1.5177917237408032
methy_YOD1,-0.19705516086342037,-0.4202948760068647,-0.7067910301940311
methy_SAFB,-0.20096979209731297,-0.11453585357635852,-0.13694908890263782
methy_ROR1,-0.21778668104043178,-0.052034591867870864,-0.3348863951777353
methy_CCDC65,-0.46209717336065825,-0.4852844492895182,-0.5794360781860978
methy_ZNF93,-0.125614510661175,-0.23206337569288413,-0.4097204140719816
methy_CNPPD1,0.6190964238696806,0.043092269409813075,-0.695715811668174
methy_IL19,-0.4246899868539424,-1.2790612583340448,0.2908835970802708
methy_TM2D2,1.8982025055875964,1.229014076301679,-0.7402234230174259
methy_TMEM245,1.3625097753533981,0.09614977872955338,-0.7109529476752925
methy_SLCO1B1,0.9457551403513313,-1.9631727272962693,1.1756900086717372
methy_YBEY,0.2874154447906519,1.6726211575382093,-1.1867591380780984
methy_CHRNA1,0.6793022147430201,-0.3227227076891042,1.0885551307745909
methy_TSPAN14,-0.9311304316499285,-0.5010790236553985,-0.9219994975326253
methy_SOX18,0.8763169899984554,0.5098504110601978,-1.521095463427366
methy_EFCAB6,-0.13398960021470502,0.055465824100910534,-0.2114259737725158
methy_EPB41L5,-0.06345353333302389,0.3989714970313757,-0.08916659252012558
methy_ZDHHC2,-0.3737244347463282,0.30998850405058065,-0.808032402387862
methy_SOSTDC1,0.4648974772178854,0.7269854558349816,-3.135408331099658
methy_CLCN4,-2.454819388799951,-0.15584824477784154,1.382572678134747
methy_ZNF468,1.353327898680774,0.01312936957038793,-0.40095605640996024
methy_PPP2R2D,-0.35800932372606137,-0.2420581576770776,-0.6001967097921973
methy_URGCP,1.847648212327114,0.2329433915952342,-1.015728545946598
methy_HCCS,-2.374521674675235,-1.9282987915612348,1.059417651609538
methy_PHF5A,1.080320232350668,0.5104449643748469,-0.6418349687667679
methy_ACOT7,-1.2734665583999143,1.4832192210708552,-1.486326995724587
methy_ZFP62,0.2290935972084623,0.1681766631135156,0.2713508900045689
methy_FAM81B,-2.5387023061604395,0.7489287152802456,0.7171126449126672
methy_CCDC77,0.671996125893024,0.5177910764596055,-0.43767586395160984
methy_VAMP8,0.6467403653303645,0.11158490668852765,-0.5238889422879863
methy_DUSP14,0.2824170797779128,0.7396474627247107,-0.7353631388565214
methy_RFC2,0.5481765397650423,0.6357769228223555,-0.005570755008998422
methy_XKR6,-1.125301014865373,-0.27156162848071885,-1.2027310723021964
methy_FAM222A,0.9508668097748433,0.1993094472699574,-0.3181316678357065
methy_PHF20,-0.2656743866398622,-0.16870027652620573,-0.49467255651347564
methy_HMOX1,0.7519643514158603,0.8010484072140238,-0.3012656424966436
methy_KLHL20,0.2316058163914866,1.212969784445031,-0.44515573762188615
methy_CLDN14,0.34191450172319143,0.0023761451812694093,-0.9527420332439042
methy_TM4SF5,-1.5565397723315806,1.844619662651207,0.1733066000454159
methy_RNF166,0.7289789775664431,0.0025292982899260343,-0.22117866095293562
methy_LEPR,-0.17545152115040838,1.105084246902732,-1.1437567604546364
methy_PPP1R1C,-2.174144171206125,-1.3706991443368888,0.5370096542410304
methy_GFOD1,2.793327795194587,0.17386823388362518,-0.181448832678088
methy_JMJD7,0.6223635750995797,0.5998771805797259,-0.470451192279211
methy_PPP1R9B,0.29642627317129455,0.24146006140482346,-0.34756310379394245
methy_C15orf61,-0.0798422201711198,-0.24755561775794355,-0.8342718951034186
methy_FBXO4,0.6219375459181825,0.8083087460108653,-0.4143183823808737
methy_USP32,0.7989912249940464,1.2023811367245685,-3.7368601548791505
methy_LAMP5,-0.6935700962332558,-0.6037472220189666,-1.0463383794120213
methy_DUSP1,-0.39416695428566934,-0.33799872879250287,-0.8158520408534919
methy_CHRM1,-0.7747840995146811,2.4069056544276357,-2.3397295801293843
methy_SLC39A6,2.5836153735768645,0.9984538593823895,-0.904397750684212
methy_ZFP41,0.571034804936215,0.3508104394537558,-0.9199150147081665
methy_TNS2,-0.7514026287241052,0.8116870811497795,-1.4067382689740189
methy_YTHDC2,-0.3137523235439697,-0.1466336656252669,-0.5329641072050709
methy_RBM26,1.070901404139641,0.3065882637473373,0.07106389302195787
methy_RNF224,1.2570049929482265,0.7810070684007417,-1.2611357819733353
methy_ELSPBP1,1.0232714662894318,-0.9207520528830343,-0.5906642535130077
methy_KCNAB1,-0.23192741487577212,-1.9988949469606037,-2.795944960586105
methy_FKSG48,-0.04840753127684424,0.6240098360331808,-0.8069998142175396
methy_PSMC4,-0.1516707224148479,-0.8968229900169267,-1.1151966466079934
methy_SLC25A45,-1.5328012977345022,1.4407704803965704,-0.10677185002657738
methy_MYO18A,-1.5641873481943138,-1.374084129906499,-1.6648846782262947
methy_FBN1,-0.15318509289011567,1.5070325431925322,-1.476958072496502
methy_IMPA1,0.9420712603069873,0.2919829860451434,-0.24014121489800913
methy_APOO,-1.148136741099432,-2.332109704820555,0.1938072223585707
methy_UBL5,0.8891543857969959,0.6749100440010797,-0.43372947628922387
methy_JMJD4,0.3493821541076451,0.4614494504648029,-0.8304602630735466
methy_OR8S1,-0.7472803389429874,-0.49923438304711387,0.7906232745489712
methy_EFEMP2,-0.3344683448365689,-0.38895028787753366,-0.49832350922834234
methy_DOK4,-0.1534393642214397,-0.09899649147614852,-0.35422201687799926
methy_ACRC,0.3155230984898558,-0.01707929574608296,0.9028608135643901
methy_KRT8,-0.6536298199064982,-0.32421206293814664,-2.0467531455429153
methy_THY1,-0.6517031491210868,0.594966139491534,-0.12702705657639468
methy_ATRX,-2.3127456840107676,0.051217385710115616,1.0268669834554351
methy_TSPAN15,-0.148267611166526,0.15339717299344854,-0.8326092168676239
methy_KCTD5,1.6268524720631643,0.7338443476498606,-0.6398256644583781
methy_DIRC2,0.5020960167534068,0.4743442285710259,-1.0248881027241998
methy_TDRD10,-0.07682739744112811,0.747573978733475,-2.8732533124788726
methy_CYP2W1,-3.0129657057842723,0.7860364511702779,-3.673877699563913
methy_ANKDD1B,-2.0074717861789564,0.6257861655943258,-1.9206441459740424
methy_SCGB2A1,-1.7024880691157263,-1.624537887667266,0.33981734864918767
methy_OR2D2,-0.2655766180792512,-0.932713309026982,1.948068430695418
methy_SAP30,0.9407664175178737,0.849612239353952,-0.5027673602355537
methy_PPP1R16A,-0.6960963549229108,-0.18849322580982808,-2.020980293790051
methy_LYG1,-1.0581112141472753,-0.45430012098543415,-1.5672616931454928
methy_LRRC46,0.5219669035035848,0.5413076542348856,-0.4221422608489583
methy_SLCO2A1,-0.15706267269333835,-0.25317033430353264,-0.449615519689014
methy_KPNA6,0.18389118836582674,0.690020019986082,-0.6057559178752806
methy_EMP2,-0.9147067677868128,-0.300594793720596,-1.1409847449047443
methy_ZNF561,-0.04528235255851018,0.017973000725174083,-0.21465874882473648
methy_OR5H14,-2.930565869817532,-2.090387697275201,1.0396610460087754
methy_SC5D,0.9428078267809245,0.36718019518849027,-0.5128971420458376
methy_ZNF669,0.07707884578320504,-0.09292824682939557,-0.024294487410604103
methy_FAM101B,0.19857887981351188,0.020588221024199882,0.267219238929231
methy_LCMT1,0.983074748592035,0.5997429933094045,-0.9735176488225686
methy_ZNF205,-1.2078379198991458,1.258220261090269,-0.9142685604482841
methy_SLC25A35,0.0871984801209632,-0.13701793652850972,-0.11411578592964554
methy_TMEM127,1.0006089849505928,0.5752861343656062,-0.2908271595705886
methy_ZNF346,0.9422989397422253,0.44292454418186405,-0.5091368352772554
methy_COX6B2,0.51201649867724,-0.8215118102428972,-1.062975222284597
methy_RHBDF1,-1.0249371749233533,0.22513613585996106,-1.7884099525761834
methy_CSRNP1,0.13479286571345125,0.38411486671084477,-1.015334896063746
methy_TMEM41B,0.6831564104496692,0.39133760329691164,-0.14593196663415497
methy_CCBL1,0.8931119231154246,0.6129447820491825,-0.23527211535503922
methy_SPATA18,-0.8211117228778555,-0.7313355432054812,-0.9048376172967038
methy_LFNG,-0.31322376398729523,1.8566324418162903,-0.7328955141722021
methy_RP11.321N4.5,0.6957419641542901,0.3911764677838333,-0.21806453613850707
methy_PIM2,-0.23274753843135754,-2.377115805280178,0.35182639441972
methy_LENEP,-3.8991564216946863,0.1400571589517798,-1.3833774001926888
methy_GPM6B,-2.6329156751535536,-2.3876451692616767,-2.091048973274261
methy_GPR114,-0.5085513254979188,-1.0459771986584359,0.8210640684634943
methy_POLR2K,0.04872273835594231,1.0188902532277782,-0.6527216982607202
methy_RSPH4A,-0.4811639885621244,-0.4290581741410745,-0.5358880833489
methy_AMH,-0.8785442387639466,0.6739074796290866,1.5108043890493212
methy_NLRP1,-1.4726649373544416,1.6039720029293423,-1.8182576543275792
methy_FNBP1L,-0.17208658258439377,-1.0438121340495254,-0.6892877912804245
methy_ARHGEF26,-0.34243397726046265,1.0043684585855444,0.22932931581812824
methy_SLC34A1,-0.22495458210067742,0.47709310616111095,-0.6243349688799104
methy_OR2S2,-1.2882231524201329,-0.9555644667984641,1.4961948924845039
methy_PIRT,0.06991745188746677,1.1446586648757406,-0.19023440845033388
methy_PEAR1,-0.26804041762220787,1.833797290280093,-2.8385816497170797
methy_OR5B3,-3.2436424672572515,-2.9694191724903036,1.0615454947565792
methy_UBE3B,0.7126412767658554,0.4690196470100618,-0.6152525038528767
methy_XCL2,-0.3363766813807484,-0.766352596749354,1.3860309422016517
methy_HOXB6,-1.8408704088282697,0.9929259992350209,-1.7726388661444237
methy_OR8J1,-2.969588021505936,-0.28250119817959723,1.4861727039043486
methy_SLC24A2,-1.3135635940378045,-1.0416973429484337,0.4845835212051016
methy_MAPK9,1.8275976385298767,0.984595383014637,-0.6306748238759902
methy_RNF215,1.6713213485728362,0.08959983841470658,-1.191646437769286
methy_C22orf42,-0.04039002701376714,0.25271513281492,1.182571165236802
methy_SPTBN2,-0.8265593385996071,-1.2773172302869322,-3.0692186243165036
methy_KCNV1,-0.4909519111836427,-0.8273521823637441,-1.0185014051351506
methy_CELA2B,0.9439284557298936,0.0619741502600596,0.9578860509051046
methy_SMAD2,0.5517902460717755,1.503989248919845,-0.797092974175798
methy_OR51I1,-2.2297392694710343,-0.47487003197635597,1.2158153923455322
methy_ADAT1,0.29033846236017613,0.28304912747447797,-1.0048158647558114
methy_INCENP,-0.1617037116218291,-0.6421363836193112,-1.3331565764226088
methy_IQCF5,-0.19969592197803127,0.29951979707386595,1.4477908967609623
methy_CCDC71L,0.8198640544742952,0.20966902886736505,-0.6865898574721824
methy_ORC6,2.114868706724063,0.5232121370157604,-0.43655998081148006
methy_TMED8,4.003673459721829,1.7090653300038179,-1.075315378666532
methy_PRPF40B,2.245693165204058,0.7942674126067222,-0.7172729742482138
methy_ANAPC15,0.47181167673701757,-0.46656275451768,-0.9173559673092079
methy_APOM,0.7167186959109604,1.1088850455725432,-1.2711260921134728
methy_AC007906.1,-1.9373856847855548,0.26659452537670664,-1.8720592933622178
methy_EID2B,0.6369687040011341,0.6929646749247286,0.013995870511327658
methy_ZNF536,-1.491126394161927,-0.33400820828312416,-0.6582225812747645
methy_RNF220,0.3282608236662468,0.05352209453958324,-1.8733951504962867
methy_EFNB1,-2.069423769979217,-0.8316157135998458,-0.2729690288183506
methy_BDH1,1.107051584861144,0.3941904205627003,-0.35419740377724296
methy_CASR,-1.644975005090866,1.0762837788087303,-1.0446582680534007
methy_ITGA9,-0.19582989883795854,1.4525031836992237,-1.0008369214217616
methy_ST6GAL1,-0.13977022828892186,-0.30095365181921147,-0.5057088290532011
methy_SRP14,0.7223370114671566,0.8452758958820619,-0.15323213797478358
methy_ARG2,3.1556581433716837,0.5243669002766801,-0.856975528923268
methy_CYP4F2,-0.5289733092426251,0.8720015537768515,2.3330447897024613
methy_KRTAP9.2,-4.945200514365818,-0.015316852633069903,-1.334302039278489
methy_NFATC2IP,1.790605559544731,1.0915349415511935,-0.36420096025363163
methy_RFX3,1.4048306900118726,1.6210960372084964,-0.6233931856235333
methy_KIF18A,0.7764761042039444,0.153716483436502,-0.49688382117317953
methy_CTPS1,0.5743660464473956,-1.144322129732931,-0.6560262414717194
methy_EFHD2,0.5653222829499842,1.4608012369999623,-0.6968251429478675
methy_ANKRD9,-1.1443514212122359,-1.3041215968376325,-2.0056300852244386
methy_ROGDI,0.662800563437386,0.3737085909017683,-0.41884599347364077
methy_PGAP1,0.7761683237478609,0.3169720993097135,-0.585326273665986
methy_IL13,0.4787139721643978,0.46352208915417237,-0.9162596026292208
methy_BAZ2B,-1.2098588636195475,0.08413819502087237,-0.9562702907475185
methy_MLF1,-0.2908888638341574,0.015033782095826214,-0.27046890028951875
methy_C1QTNF9B,-0.11914261301939946,1.1480121148888969,-0.5532146960814391
methy_CCDC150,-0.17096574654884195,-0.0343673804214558,-1.191420457329328
methy_MYBL1,3.8429874141017044,1.6637780464190721,-0.8170707174413582
methy_DOCK1,-0.47932298800337725,0.17120410413753812,-0.7740451219616739
methy_MAGEA10,-1.3459400568816602,-0.8202582900370059,0.6473001032200895
methy_VAV2,-0.45796698475450237,1.2814654179460814,-1.0814189805080832
methy_OR10S1,-1.2278143860192832,-0.38559761591262126,0.5830957247363938
methy_EVL,-0.9185848420271463,-0.8396509554579423,-1.0695884160046758
methy_FDPS,1.3866493410097556,0.7338179017172667,-0.5138430335068614
methy_FAM114A2,0.48272251583682124,0.8957657282415143,-0.2721442450755457
methy_DEFB108B,-1.3041421389710672,-0.6425390428569775,-0.42822508769236706
methy_ZNF211,-0.06169844143370399,0.04888779671320249,7.528577541626194
methy_PPAN,-0.08425820836434071,0.17128359270141955,-1.9065089107236435
methy_ITIH6,1.6831881354909153,-0.6707464337719791,-0.4121506782201838
methy_KCNE1,-0.5929121461170237,0.3356131108463545,-1.434540167713409
methy_POC1A,1.0020663544637485,1.8178623772654854,-0.5911791618417722
methy_MPPED2,-0.49693711144421426,0.014069159196951514,-0.6582390306802701
methy_SMAGP,0.6754979965720398,-0.4527650525226928,-1.0701101520642293
methy_FGFR1OP2,2.0893536091554568,0.5338230768450408,-0.310118312079905
methy_MECOM,-0.6273322271964055,0.5113660306449663,-1.0805942827595234
methy_KDM4E,0.396998871684158,-0.14804641181484543,1.4927473412201717
methy_ORMDL3,-0.3711182118088346,1.0380752222135383,-1.2644302944685633
methy_TCEAL1,-1.7520096207819325,-1.0411489096719961,1.5934167589127466
methy_PTCHD4,-1.083346895215276,-0.8296387235504333,-1.3890448722512294
methy_CCND2,-0.6934403981822715,-0.7101706499635521,-0.8154911317394441
methy_SH2B2,-1.6573422660720663,0.9777249699805829,-1.0761643263971015
methy_COL23A1,-0.3997103801767369,-0.7082664293336594,-1.335478445918867
methy_AP2B1,0.3847289805671559,-0.2125360838765287,-0.5636546401432859
methy_MXRA8,-0.3587600079225964,-0.8121330893534163,-1.9743701737038255
methy_NEIL3,-0.02407827188486262,1.2996702449917095,-0.29357674567866016
methy_ABCF2,2.3715961284426643,0.014656372053376419,-0.30216862575905956
methy_FAP,-0.6562095828042168,1.043682379610119,-0.04298015494116009
methy_MOCS3,2.018019067554558,1.5736855929501694,-0.6765956884115206
methy_AMPD3,-2.0303621352577026,-0.6600162673606123,-0.0070320971552052785
methy_CYP4A22,0.7693351938356854,0.40667638822965957,0.5401733777803345
methy_RELL1,2.6397349174186955,1.6430091324694314,-0.9576486701857535
methy_LYRM2,1.6099888619777314,0.3980114337347951,-0.2688430750225201
methy_GABRA5,-2.0441796357051847,0.40461719657482775,2.702466276722756
methy_MAP3K6,-2.842035211711507,-0.14923595517819555,-2.2591432653826575
methy_ITPKA,0.6944769317331616,0.3332170677100933,-1.7755406339852469
methy_ANKRD34A,-0.3802058043235677,-0.4616849925098465,-0.5528107117403039
methy_DUXA,-0.3686927046153534,-3.3968496532382453,1.1477506541531755
methy_JPH2,1.6297225295329307,2.5837350109259236,-1.3759806556976768
methy_NACC1,0.6858263939803767,0.25935163578696946,-0.24238979374343
methy_LPP,-0.6606517955566907,-0.7605953327394689,-0.8586058344628762
methy_RP11.603J24.9,0.07296976772686137,0.4900324655635621,-0.7750236317488671
methy_HIST1H2BG,-0.21311547885943793,-0.37687855967468425,-0.5077387826272107
methy_LMBR1,2.7274877527522183,1.409643265464311,0.10772459783396125
methy_FBLN1,-0.526258811544686,0.07929386902023694,-0.7199669695756709
methy_SYTL5,2.0007370142841885,1.4458832614534083,0.8487738606081969
methy_SLC2A4RG,-0.5818702057074349,1.6347756356802363,-0.7334344615713928
methy_TRIM17,-0.7054904095076543,1.1849642842998789,-1.502133787319865
methy_GREB1,-1.5750345429642514,1.4644878190963697,-0.33042769903073693
methy_MRAS,1.5242473938864667,0.5863400402931433,-0.5160940571570711
methy_EEPD1,-1.4518749492943879,0.5783714762932199,0.3889765661347146
methy_UMODL1,-2.0654338108360992,-0.0065089112638002,-0.5209673130783513
methy_FITM1,-1.578625219105444,0.6766063866785402,-1.8506577665591881
methy_SLC5A12,-1.5482253064815186,-1.2160738184216562,1.5144397597955808
methy_VIPR1,-0.4843004587549607,-0.6265286968754414,-0.5599157322464969
methy_EXOC6,1.432039699718058,1.0931955811483722,-0.7956414784208248
methy_AAK1,3.022254741931731,0.5933101234634944,-0.5847310453121414
methy_ZC3H6,0.5228013516183013,0.35762529330678405,-0.6745418050423435
methy_FILIP1,-0.8691210902811773,0.11178371334800978,0.3549641778756281
methy_HIST1H2BC,0.9637608083059841,0.6133295708457879,-0.563528714544135
methy_CLNS1A,0.019529640398933554,1.376530883358474,-0.8131934647509192
methy_STK11IP,2.180987850850214,2.0513083710773907,-0.9922658092376468
methy_PPIL1,-0.8739150155078217,4.225242754407473,-0.29741543503811874
methy_GCDH,0.16527709233817994,0.16373849756591874,-0.4481301731031936
methy_PQLC3,0.24824969506180525,1.945610911058943,-2.588730008854054
methy_KLRG1,0.8876371536738302,0.6014753221276322,-0.49576397168696323
methy_CTD.3088G3.8,1.3435660619039138,-0.45752118346415876,0.5063221579877077
methy_GRIN3B,-0.4079343341752144,-2.092507355412641,-3.8724718807337464
methy_ZBTB45,2.423538896199322,1.008936457187644,-0.769661889582481
methy_MISP,0.8988729785296604,-0.6400130466748563,-1.5182353754068576
methy_ACOT2,-0.02363129558638386,0.023550390421925714,-0.41802743704501377
methy_TGM4,-4.77526212097771,0.012290567749329245,0.4858539853966577
methy_ASIC4,-1.0085745495867118,-1.4316488445030073,-0.896144804258463
methy_VEZF1,1.009791206610322,0.031779902082086704,-0.6887909036224883
methy_SOWAHA,0.8757230099944867,-0.6317768532388057,-0.9781237973306767
